OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q2,Q2-1990,USD,US Dollar,6,millions,2010,2010,12193413.682737
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q3,Q3-1990,USD,US Dollar,6,millions,2010,2010,12207296.408625
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q4,Q4-1990,USD,US Dollar,6,millions,2010,2010,12340731.814173
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,USD,US Dollar,6,millions,2010,2010,12397054.74815
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,USD,US Dollar,6,millions,2010,2010,12417277.888904
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,USD,US Dollar,6,millions,2010,2010,12433542.659772
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,USD,US Dollar,6,millions,2010,2010,12517847.549459
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,USD,US Dollar,6,millions,2010,2010,12643272.372181
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,USD,US Dollar,6,millions,2010,2010,12582358.899535
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,USD,US Dollar,6,millions,2010,2010,12600619.674044
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,USD,US Dollar,6,millions,2010,2010,12572305.852737
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,USD,US Dollar,6,millions,2010,2010,12539303.662332
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,USD,US Dollar,6,millions,2010,2010,12593569.288973
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,USD,US Dollar,6,millions,2010,2010,12666824.007775
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,USD,US Dollar,6,millions,2010,2010,12715553.731338
